№,級,給料月額,扶養手当月額,地域手当月額,住居手当月額,通勤手当月額,特殊勤務手当,超過勤務手当,休日給,夜勤手当,管理職手当月額,宿日直手当,管理職員特別勤務手当,給与月額,期末手当年額（昨年度）,勤勉手当年額（昨年度）,【参考】年間給与
1202,”02,198803,0,23856,0,6776,0,121706,0,0,0,0,0,351141,560456,291006,5065154
1203,”02,205433,0,24651,30100,3876,0,0,0,0,0,0,0,264060,578913,300588,4048221
1204,”02,198803,0,23856,0,16106,0,3976,0,0,0,0,0,242741,560456,291006,3764354
1205,”02,212453,0,25494,0,4666,0,9475,0,0,0,0,0,252088,598217,310612,3933885
1206,”02,228053,7800,28302,18100,3876,13300,0,0,0,0,0,0,299431,398452,83255,4074879
1207,”03,258505,23100,33792,15300,9800,0,10057,0,0,0,0,0,350554,835660,377804,5420112
1208,”01,162974,0,19556,0,10040,2620,0,0,0,0,0,0,195190,453746,235598,3031624
1209,”01,162974,0,19556,30100,15210,0,5816,0,0,0,0,0,233656,453746,235598,3493216
1210,”01,162974,11200,20900,30100,13245,0,0,0,0,0,0,0,238419,486360,235598,3582986
1211,”02,182715,0,21925,30100,4135,2200,74778,0,0,0,0,0,315853,512189,265944,4568369
1212,”02,198803,0,23856,30100,5170,0,26595,0,0,0,0,0,284524,560456,291006,4265750
1213,”05,352215,0,42265,30100,8693,0,0,0,0,0,0,0,433273,1034217,536996,6770489
1214,”02,195585,0,23470,0,3876,0,0,0,0,0,0,0,222931,501177,261905,3438254
1215,”02,198803,0,23856,0,7400,4300,5319,0,3905,0,0,0,243583,560456,291006,3774458
1216,”01,171010,0,20521,0,2900,6110,7935,4944,3965,0,0,0,217385,474577,246414,3329611
1217,”02,186225,0,22347,30100,5000,2530,22923,0,3984,0,0,0,273109,521842,270956,4070106
1218,”02,186225,0,22347,0,9800,16150,18275,19734,5312,0,0,0,277843,521842,270956,4126914
1219,”02,198803,21800,26472,30100,7400,3380,5319,7660,3195,0,0,0,304129,613236,291006,4553790
1220,”06,395262,12800,48967,15300,7776,0,24682,0,0,0,0,0,504787,1271560,640880,7969884
1221,”05,387090,14000,48130,15300,13243,0,17265,0,0,0,0,0,495028,1266111,636236,7842683
1222,”02,194025,0,23283,0,24569,0,15579,0,0,0,0,0,257456,545066,283014,3917552
1223,”02,200460,0,24055,0,12102,3600,105492,0,0,0,0,0,345709,562190,291906,5002604
1224,”02,207188,0,24862,30100,15438,3600,55440,0,0,0,0,0,336628,578455,300352,4918343
1225,”02,194025,0,23283,30100,15393,0,13848,0,0,0,0,0,276649,545066,283014,4147868
1226,”02,194025,0,23283,0,13674,0,34620,0,0,0,0,0,265602,545066,283014,4015304
1227,”02,177548,0,21305,0,8226,0,9880,0,0,0,0,0,216959,491986,255454,3350948
1229,”02,192465,21800,25711,30100,8866,4020,8928,5562,4116,0,0,0,301568,603410,280346,4502572
1230,”02,179205,0,21504,30100,5000,5000,10551,0,4160,0,0,0,255520,497980,258566,3822786
1231,”01,162974,0,19556,0,19400,9520,17740,0,5529,0,0,0,234719,453746,235598,3505972
1232,”02,192465,0,23095,30100,7400,5740,7211,9270,6174,0,0,0,281455,539928,280346,4197734
1233,”02,192465,0,23095,0,5000,3930,6868,20394,4802,0,0,0,256554,539928,280346,3898922
1234,”02,192465,0,23095,0,2900,3130,23691,20394,4459,0,0,0,270134,539928,280346,4061882
1235,”01,162974,0,19556,0,17678,3550,6107,4710,3783,0,0,0,218358,453746,235598,3309640
1236,”02,192465,0,23095,0,15709,0,12019,0,0,0,0,0,243288,539928,280346,3739730
1237,”02,192465,0,23095,0,28172,0,34133,0,0,0,0,0,277865,539928,280346,4154654
1238,”02,192465,0,23095,0,21749,0,20604,0,0,0,0,0,257913,539928,280346,3915230
1239,”02,192465,0,23095,30100,11256,0,12019,0,0,0,0,0,268935,539928,280346,4047494
1240,”02,192465,0,23095,30100,12102,0,28434,0,0,0,0,0,286196,539928,280346,4254626
1241,”02,192465,0,23095,30100,8838,0,6868,0,0,0,0,0,261366,539928,280346,3956666
1242,”02,212453,14000,27174,30100,5000,0,9475,0,0,0,0,0,298202,638985,310612,4528021
1243,”02,220253,0,26430,0,12289,0,94948,0,0,0,0,0,353920,618662,321228,5186930
1244,”02,192465,0,23095,0,13765,0,0,0,0,0,0,0,229325,539928,280346,3572174
1247,”01,155820,0,18698,30100,12856,0,17900,0,0,0,0,0,235374,437195,227004,3488687
1248,”02,192465,0,23095,0,2900,0,24038,0,0,0,0,0,242498,539928,280346,3730250
1249,”02,212453,0,25494,0,11116,0,13265,0,0,0,0,0,262328,594956,308815,4051707
1250,”02,192465,0,23095,30100,5000,0,17927,0,0,0,0,0,268587,539928,280346,4043318
1251,”02,192465,0,23095,0,7731,2440,0,0,0,0,0,0,225731,541175,280959,3530906
1252,”02,192465,0,23095,0,0,0,0,0,0,0,0,0,215560,539928,280346,3406994
1253,”02,192465,0,23095,0,10040,0,35850,0,0,0,0,0,261450,539928,280346,3957674
1254,”02,192465,0,23095,30100,5170,0,0,0,0,0,0,0,250830,539928,280346,3830234
1255,”02,192465,0,23095,30100,3876,0,0,0,0,0,0,0,249536,539928,280346,3814706
1256,”02,198803,0,23856,0,17283,0,31914,0,0,0,0,0,271856,557907,289682,4109861
1257,”02,192465,0,23095,30100,3876,0,6868,0,0,0,0,0,256404,539928,280346,3897122
1258,”02,192465,0,23095,0,10131,3600,32623,0,0,0,0,0,261914,539928,280346,3963242
1259,”02,192465,0,23095,0,3876,3600,133159,0,0,0,0,0,356195,539928,280346,5094614
1260,”02,192465,0,23095,0,3876,0,0,0,0,0,0,0,219436,539928,280346,3453506
1261,”02,192465,0,23095,0,7238,0,54944,0,0,0,0,0,277742,539928,280346,4153178
1262,”02,192465,0,23095,30100,13278,3600,87567,0,0,0,0,0,350105,539928,280346,5021534
1263,”02,192465,0,23095,30100,11851,0,1717,0,0,0,0,0,259228,539928,280346,3931010
1264,”02,222593,0,26711,0,19224,2000,0,0,0,0,0,0,270528,610130,316798,4173264
1265,”07,404495,26800,60738,15300,12102,0,0,0,0,74860,0,0,594295,1409648,691410,9232598
1268,”05,385033,0,46203,0,11256,0,20610,0,0,0,0,0,463102,1217592,632210,7407026
1269,”05,343706,29600,44796,18100,12102,0,21462,0,0,0,0,0,469766,1161276,558214,7356682
1270,”05,387838,0,46540,18100,11256,0,34600,0,0,0,0,0,498334,1227727,637474,7845209
1272,”02,202118,0,24254,30100,3103,0,1947,1947,0,0,0,0,263469,567959,294852,4024439
1273,”01,188650,0,22638,30100,5170,0,42477,0,0,0,0,0,289035,529655,275012,4273087
1274,”02,224153,0,26898,30100,4666,0,0,0,0,0,0,0,285817,622903,323221,4375928
1275,”01,191590,0,22990,0,21206,0,0,0,0,0,0,0,235786,549348,285238,3664018
1276,”02,224153,14000,28578,30100,2900,0,42000,0,0,0,0,0,341731,663671,323221,5087664
1277,”01,194432,0,23331,0,12102,2200,88781,0,0,0,0,0,320846,549348,285238,4684738
1278,”02,254085,7800,31426,15300,3876,0,11335,0,0,0,0,0,323822,727216,365332,4978412
1279,”02,239460,7800,29671,18100,6805,0,17430,4614,0,0,0,0,323880,682965,342348,4911873
1280,”02,258960,14000,32755,18100,0,0,59230,0,0,0,0,0,383045,718288,372424,5687252
1281,”02,239460,23100,31507,30100,3876,2820,8544,0,0,0,0,0,339407,727519,342348,5142751
1282,”02,231855,0,27822,30100,0,2500,119944,0,0,0,0,0,412221,642342,333193,5922187
1283,”01,188650,0,22638,0,16086,0,0,0,0,0,0,0,227374,529655,275012,3533155
1284,”01,188650,0,22638,0,19888,0,5049,0,0,0,0,0,236225,529655,275012,3639367
1285,”02,224153,0,26898,30100,3876,3600,4000,0,0,0,0,0,292627,622903,323221,4457648
1286,”02,252428,15600,32163,0,5170,0,0,0,0,0,0,0,305361,721370,343483,4729185
1287,”02,216158,0,25938,30100,11949,0,5784,0,0,0,0,0,289929,604263,313618,4397029
1288,”02,224153,14000,28578,30100,13081,0,2000,0,0,0,0,0,311912,644463,323221,4710628
1289,”02,239460,0,28735,0,3876,0,21360,0,0,0,0,0,293431,660252,342348,4523772
1290,”02,258960,29600,34627,18100,3876,0,9796,0,0,0,0,0,354959,804483,372424,5436415
1291,”02,258960,29600,34627,15300,13243,0,46200,0,0,0,0,0,397930,804483,372424,5952067
1292,”02,192465,0,23095,18100,5000,0,8585,0,0,0,0,0,247245,541175,280959,3789074
1294,”02,197145,0,23657,0,64090,0,12731,0,0,0,0,0,297623,553628,287460,4412564
1295,”01,204526,0,24543,0,10040,0,18759,0,0,0,0,0,257868,523947,285334,3903697
1296,”02,214208,0,25704,30100,16076,0,3822,0,0,0,0,0,289910,539456,293780,4312156
1297,”01,185416,0,22249,30100,5701,1740,0,0,0,0,0,0,245206,350954,217521,3510947
1298,”01,185416,0,22249,0,17007,0,49353,0,0,0,0,0,274025,350954,217521,3856775
1299,”01,185416,0,22249,0,14171,0,36719,0,0,0,0,0,258555,350954,217521,3671135
1300,”01,185416,0,22249,30100,12190,0,7408,0,0,0,0,0,257363,350954,217521,3656831
1301,”01,185416,0,22249,0,8693,1500,69468,0,0,0,0,0,287326,350954,217521,4016387
1302,”01,185416,0,22249,0,3876,0,68210,0,0,0,0,0,279751,350954,217521,3925487
1303,”01,185416,0,22249,0,7776,0,0,0,0,0,0,0,215441,350954,217521,3153767
1304,”01,185416,0,22249,30100,3876,3600,34734,0,0,0,0,0,279975,350954,217521,3928175
1305,”01,185416,0,22249,0,13547,0,20904,0,0,0,0,0,242116,350954,217521,3473867
1306,”01,185416,0,22249,0,8838,0,88058,0,0,0,0,0,304561,350954,217521,4223207
1307,”01,185416,0,22249,30100,3876,0,78069,0,0,0,0,0,319710,350954,217521,4404995
1308,”01,185416,0,22249,0,27911,0,0,0,0,0,0,0,235576,350954,217521,3395387
1309,”01,185416,0,22249,0,10040,0,0,0,0,0,0,0,217705,350954,217521,3180935
1310,”01,185416,0,22249,30100,3876,0,0,0,0,0,0,0,241641,350954,217521,3468167
1311,”01,185416,0,22249,30100,3876,2640,8270,0,0,0,0,0,252551,350954,217521,3599087
1312,”01,185416,0,22249,30100,5701,0,16936,0,0,0,0,0,260402,350954,217521,3693299
1313,”01,185416,0,22249,30100,3876,0,110819,7144,0,0,0,0,359604,350954,217521,4883723
1314,”01,185416,0,22249,18100,0,0,8270,0,0,0,0,0,234035,350954,217521,3376895
1315,”01,185416,0,22249,0,20268,1500,83031,0,0,0,0,0,312464,350954,217521,4318043
1317,”02,212453,0,25494,30100,0,3600,161454,0,0,0,0,0,433101,399151,247393,5843756
1318,”02,186225,0,22347,0,29480,0,0,0,0,0,0,0,238052,350954,217521,3425099
1319,”02,198803,0,23856,30100,11883,0,7092,0,0,0,0,0,271734,562190,291906,4114904
1320,”02,239460,23100,31507,15300,4666,0,0,0,0,0,0,0,314033,468230,271339,4507965
1321,”02,231855,0,27822,0,10040,0,20680,0,0,0,0,0,290397,424971,263396,4173131
1322,”01,185416,0,22249,0,10138,0,69468,0,0,0,0,0,287271,350954,217521,4015727
1323,”01,185416,0,22249,30100,12714,0,1654,0,0,0,0,0,252133,350954,217521,3594071
1324,”01,185416,0,22249,0,9848,0,71122,0,0,0,0,0,288635,350954,217521,4032095
1325,”01,185416,0,22249,0,22941,0,3308,0,0,0,0,0,233914,350954,217521,3375443
1326,”01,185416,29600,25801,18100,2900,0,0,0,0,0,0,0,261817,408722,217521,3768047
1327,”02,248820,14000,31538,15300,17816,0,35520,0,0,0,0,0,362994,487103,284971,5128002
1328,”01,185416,0,22249,30100,3876,2500,3308,0,0,0,0,0,247449,350954,217521,3537863
1329,”01,166894,0,20027,30100,15327,0,16737,0,0,0,0,0,249085,314233,194761,3498014
1330,”01,185416,0,22249,0,19570,0,8270,0,0,0,0,0,235505,350954,217521,3394535
1331,”01,185416,0,22249,0,10315,0,9924,0,0,0,0,0,227904,350954,217521,3303323
1332,”01,185416,0,22249,0,16814,0,11974,0,0,0,0,0,236453,350954,217521,3405911
1333,”01,185416,0,22249,0,3103,0,6616,0,0,0,0,0,217384,350954,217521,3177083
1334,”01,185416,0,22249,0,5000,6520,8932,19646,4965,0,0,0,252728,350954,217521,3601211
1335,”01,185416,0,22249,30100,7400,5040,8601,19646,4303,0,0,0,282755,350954,217521,3961535
1336,”01,155820,0,18698,0,7400,3330,4170,4503,2502,0,0,0,196423,295298,183025,2835399
1337,”01,171010,0,20521,30100,13560,11150,8240,0,4575,0,0,0,259156,321693,199384,3630949
1338,”01,185416,0,22249,0,5000,7500,9064,7144,5296,0,0,0,241669,350954,217521,3468503
1339,”08,419692,21800,62520,15300,5000,0,0,0,0,79515,0,0,603827,1442544,716052,9404520
1340,”05,330242,0,39629,0,7776,0,29460,0,0,0,0,0,407107,1029466,534530,6449280
1341,”03,239008,0,28680,0,18861,14000,0,0,0,0,0,0,300549,388147,173996,4168731
1342,”03,239008,0,28680,0,9800,14880,15436,18424,0,0,0,0,326228,388147,173996,4476879
1343,”03,239008,0,28680,0,12200,14700,4691,18424,0,0,0,0,317703,388147,173996,4374579
1344,”03,239008,0,28680,0,5000,14700,0,18424,0,0,0,0,305812,388147,173996,4231887
1345,”03,239008,0,28680,0,12200,14000,2388,0,0,0,0,0,296276,388147,173996,4117455
1348,”03,239008,0,28680,0,17000,14880,11172,18424,0,0,0,0,329164,388147,173996,4512111
1349,”03,239008,0,28680,0,10040,0,0,0,0,0,0,0,277728,388147,173996,3894879
1350,”03,239008,0,28680,0,5000,14000,0,18424,0,0,0,0,305112,388147,173996,4223487
1351,”03,239008,0,28680,0,14600,15320,15948,18424,0,0,0,0,331980,388147,173996,4545903
1352,”03,239008,0,28680,0,9800,14000,0,18424,0,0,0,0,309912,388147,173996,4281087
1353,”03,239008,0,28680,0,2900,1800,2132,0,0,0,0,0,274520,388147,173996,3856383
1355,”03,239008,0,28680,0,5000,15000,16206,18424,0,0,0,0,322318,388147,173996,4429959
1356,”03,239008,0,28680,0,0,0,46904,0,0,0,0,0,314592,388147,169646,4332897
1357,”03,239008,0,28680,0,2900,17160,13304,18424,0,0,0,0,319476,388147,173996,4395855
1358,”03,239008,0,28680,0,2900,8540,0,0,0,0,0,0,279128,388147,173996,3911679
1360,”03,239008,0,28680,0,2900,14000,6396,18424,0,0,0,0,309408,388147,173996,4275039
1361,”03,239008,0,28680,0,9800,0,20556,0,0,0,0,0,298044,388147,173996,4138671
1362,”03,239008,0,28680,0,17499,1800,4264,0,0,0,0,0,291251,388147,173996,4057155
1363,”03,239008,0,28680,0,14346,8030,0,0,0,0,0,0,290064,388147,173996,4042911
1364,”01,181888,0,21826,30100,3876,220,94134,0,0,0,0,0,332044,83081,81570,4149179
1365,”01,181888,0,21826,0,10040,0,70761,0,0,0,0,0,284515,83081,81570,3578831
1366,”01,211386,0,25366,0,21684,0,86756,0,0,0,0,0,345192,97026,95262,4334592
1367,”01,225400,0,27048,0,13916,0,18581,0,0,0,0,0,284945,103636,101752,3624728
1368,”01,200116,0,24013,30100,10040,0,0,0,0,0,0,0,264269,91774,90105,3353107
1369,”01,200116,0,24013,30100,4666,0,1928,0,0,0,0,0,260823,91774,90105,3311755
1370,”01,227556,0,27306,0,22767,0,20784,0,0,0,0,0,298413,104632,85608,3771196
1371,”01,215404,0,25848,0,10040,0,1922,0,0,0,0,0,253214,0,0,3038568
1372,”01,198646,0,23837,30100,12714,0,21264,0,0,0,0,0,286561,0,0,3438732
1373,”01,179830,0,21579,0,13362,0,10008,0,0,0,0,0,224779,0,0,2697348
1374,”01,179830,0,21579,0,0,0,6803,0,0,0,0,0,208212,0,0,2498544
1375,”01,179830,0,21579,0,3103,0,21110,0,0,0,0,0,225622,0,0,2707464
1376,”01,179830,0,21579,0,12512,3600,144050,0,0,0,0,0,361571,0,0,4338852
1377,”01,179830,0,21579,0,10040,1500,3208,0,0,0,0,0,216157,0,0,2593884
1378,”01,179830,0,21579,0,10040,0,3208,0,0,0,0,0,214657,0,0,2575884
1379,”01,179830,0,21579,0,3876,0,27268,0,0,0,0,0,232553,0,0,2790636
1380,”01,240198,37100,33275,18100,2900,0,0,0,0,0,0,0,331573,0,0,3978876
1381,”01,179830,0,21579,0,3876,1820,0,0,0,0,0,0,207105,0,0,2485260
1382,”01,179830,0,21579,0,10040,0,0,0,0,0,0,0,211449,0,0,2537388
1383,”01,238042,0,28565,0,0,0,0,0,0,0,0,0,266607,0,0,3199284
1384,”01,204526,0,24543,0,10040,3600,32850,0,0,0,0,0,275559,0,0,3306708
1385,”01,179830,0,21579,30100,2900,1660,0,0,0,0,0,0,236069,0,0,2832828
1386,”01,204526,0,24543,30100,5701,2200,18250,0,0,0,0,0,285320,0,0,3423840
1387,”01,179830,0,21579,0,40317,0,6416,0,0,0,0,0,248142,0,0,2977704
1388,”01,204526,0,24543,30100,11116,0,20075,0,0,0,0,0,290360,0,0,3484320
1389,”01,238042,29600,32117,18100,7731,0,8496,0,0,0,0,0,334086,0,0,4009032
1390,”01,179830,0,21579,0,26121,0,6416,0,0,0,0,0,233946,0,0,2807352
1391,”01,179830,0,21579,0,13362,0,0,0,0,0,0,0,214771,0,0,2577252
1392,”01,204526,0,24543,15300,17991,0,3650,0,0,0,0,0,266010,0,0,3192120
1393,”01,198646,0,23837,30100,12714,0,0,0,0,0,0,0,265297,0,0,3183564
1394,”01,179830,0,21579,30100,3876,0,46516,0,0,0,0,0,281901,0,0,3382812
1395,”01,204526,14000,26223,30100,5701,0,1825,0,0,0,0,0,282375,0,0,3388500
1396,”01,198646,0,23837,30100,0,0,0,0,0,0,0,0,252583,0,0,3030996
1397,”01,235592,0,28271,15300,25718,0,0,0,0,0,0,0,304881,0,0,3658572
1398,”01,146020,0,17522,0,9751,0,0,0,0,0,0,0,173293,0,0,2079516
1399,”01,179830,0,21579,0,25495,0,4812,0,0,0,0,0,231716,0,0,2780592
1400,”01,179830,0,21579,0,11116,0,28872,0,0,0,0,0,241397,0,0,2896764
1401,”01,179830,0,21579,30100,3876,0,0,0,0,0,0,0,235385,0,0,2824620
1402,”01,179830,0,21579,0,13278,0,3208,0,0,0,0,0,217895,0,0,2614740
1403,”01,179830,0,21579,0,18056,0,0,0,0,0,0,0,219465,0,0,2633580
1404,”01,210014,0,25201,0,5000,0,0,0,0,0,0,0,240215,0,0,2882580
1405,”01,179830,0,21579,0,20658,0,0,0,0,0,0,0,222067,0,0,2664804
1406,”01,224322,0,26918,0,35761,0,8004,0,0,0,0,0,295005,0,0,3540060
1407,”01,207270,0,24872,30100,9800,0,11094,0,0,0,0,0,283136,0,0,3397632
1408,”01,161014,0,19321,0,14566,0,10052,0,0,0,0,0,204953,0,0,2459436
1409,”01,151312,0,18157,0,15606,0,0,0,0,0,0,0,185075,0,0,2220900
1410,”01,179830,0,21579,0,12550,0,0,0,0,0,0,0,213959,0,0,2567508
1411,”01,164836,0,19780,0,20776,0,0,0,0,0,0,0,205392,0,0,2464704
1412,”01,179830,0,21579,0,12550,0,0,0,0,0,0,0,213959,0,0,2567508
1413,”01,179830,0,21579,0,19930,0,0,0,0,0,0,0,221339,0,0,2656068
1414,”01,179830,0,21579,0,21756,0,0,0,0,0,0,0,223165,0,0,2677980
1415,”01,164836,0,19780,0,21660,0,0,0,0,0,0,0,206276,0,0,2475312
1416,”01,164836,0,19780,0,21235,0,0,0,0,0,0,0,205851,0,0,2470212
1417,”01,151312,0,18157,0,16686,0,0,0,0,0,0,0,186155,0,0,2233860
1418,”03,242403,0,29088,0,22222,0,0,0,0,0,0,0,293713,0,0,3524556
1419,”03,242403,0,29088,0,10243,0,0,0,0,0,0,0,281734,0,0,3380808
1420,”03,242403,0,29088,0,5170,0,30268,0,0,0,0,0,306929,0,0,3683148
1421,”03,239008,0,28680,0,5000,15400,16206,18424,0,0,0,0,322718,0,0,3872616
1422,”03,239008,0,28680,0,9800,14000,0,0,0,0,0,0,291488,0,0,3497856
1423,”03,239008,0,28680,0,7400,1800,0,0,0,0,0,0,276888,0,0,3322656
1424,”03,242403,0,29088,0,5000,0,4324,0,0,0,0,0,280815,0,0,3369780
1425,”03,239008,0,28680,0,5000,5800,0,0,0,0,0,0,278488,0,0,3341856
1426,”03,239008,0,28680,0,15277,0,10660,0,0,0,0,0,293625,0,0,3523500
1427,”03,242403,0,29088,0,12200,7380,0,0,0,0,0,0,291071,0,0,3492852
1428,”03,239008,0,28680,0,2900,14700,2388,18424,0,0,0,0,306100,0,0,3673200
1429,”01,205506,0,24660,30100,20300,2000,0,0,0,0,0,0,282566,0,0,3390792
1430,”01,202762,0,24331,0,2900,2000,0,0,0,0,0,0,231993,0,0,2783916
1431,”07,391937,12800,57551,18100,3876,0,0,0,0,74860,0,0,559124,0,0,6709488
1432,”05,377273,23100,48044,0,3103,0,13464,0,0,0,0,0,464984,0,0,5579808
1433,”05,352215,26800,45481,15300,13441,0,15710,0,0,0,0,0,468947,0,0,5627364
1434,”05,390550,26800,50082,0,10040,0,13936,0,0,0,0,0,491408,0,0,5896896
1435,”07,398427,26800,59874,18100,3876,0,0,0,0,73737,0,0,580814,0,0,6969768
1436,”03,242403,0,29088,0,14600,13890,17729,0,7776,0,0,0,325486,0,0,3905832
