№,級,給料月額,扶養手当月額,地域手当月額,住居手当月額,通勤手当月額,特殊勤務手当,超過勤務手当,休日給,夜勤手当,管理職手当月額,宿日直手当,管理職員特別勤務手当,給与月額,期末手当年額（昨年度）,勤勉手当年額（昨年度）,【参考】年間給与
1297,”02,198300,0,29745,28000,5170,0,0,0,0,0,0,0,261215,558488,322507,4015575
1298,”02,198300,0,29745,0,17007,0,57828,0,0,0,0,0,302880,558488,322507,4515555
1299,”02,198300,0,29745,28000,5701,0,80632,0,0,0,0,0,342378,558488,322507,4989531
1300,”02,198300,0,29745,28000,12353,0,25433,0,0,0,0,0,293831,558488,322507,4406967
1301,”02,198300,0,29745,0,8693,0,165140,0,0,0,0,0,401878,558488,322507,5703531
1302,”02,198300,0,29745,0,12353,0,0,0,0,0,0,0,240398,559437,323076,3767289
1303,”02,198300,0,29745,0,7776,0,124804,0,0,0,0,0,360625,558488,322507,5208495
1304,”02,198300,0,29745,28000,0,0,5886,0,0,0,0,0,261931,558488,322507,4024167
1305,”02,198300,0,29745,0,13547,0,79110,0,0,0,0,0,320702,558488,322507,4729419
1306,”02,198300,0,29745,0,8838,0,112966,0,0,0,0,0,349849,558488,322507,5079183
1307,”02,198300,0,29745,30100,3876,0,99880,0,0,0,0,0,361901,558488,322507,5223807
1308,”02,198300,0,29745,28000,27911,0,14528,0,0,0,0,0,298484,558488,322507,4462803
1309,”02,198300,0,29745,30100,3876,0,5448,0,0,0,0,0,267469,558488,322507,4090623
1310,”02,198300,0,29745,28000,5701,0,38428,0,0,0,0,0,300174,558488,322507,4483083
1311,”02,198300,0,29745,28000,3876,1540,38574,0,0,0,0,0,300035,558488,322507,4481415
1312,”02,198300,0,29745,28000,5701,0,36042,0,0,0,0,0,297788,558488,322507,4454451
1313,”02,198300,0,29745,30100,3876,0,70824,0,0,0,0,0,332845,558488,322507,4875135
1314,”02,198300,0,29745,15300,0,0,73306,0,0,0,0,0,316651,558488,322507,4680807
1315,”02,198300,0,29745,0,20268,0,142024,0,0,0,0,0,390337,558488,322507,5565039
1317,”02,225600,0,33840,30100,0,3600,119828,0,0,0,0,0,412968,638786,368884,5963286
1318,”02,198300,0,29745,30100,8838,0,14748,0,0,0,0,0,281731,560535,323681,4264988
1320,”02,252700,23100,41370,9800,4666,0,83895,0,0,0,0,0,415531,788701,416098,6191171
1321,”02,245100,0,36765,0,10040,0,41407,0,0,0,0,0,333312,698479,403402,5101625
1322,”02,198300,0,29745,0,9238,0,79904,0,0,0,0,0,317187,558488,322507,4687239
1323,”02,198300,0,29745,28000,18439,0,43082,0,0,0,0,0,317566,558488,322507,4691787
1324,”02,198300,0,29745,0,9848,0,84556,9810,0,0,0,0,332259,558488,322507,4868103
1325,”02,198300,0,29745,28000,2000,0,0,0,0,0,0,0,258045,558488,322507,3977535
1326,”02,198300,37100,35310,15300,18636,0,34732,0,0,0,0,0,339378,657764,322507,5052807
1327,”02,261100,14000,41265,9800,17816,0,26312,0,0,0,0,0,370293,789058,431808,5664382
1328,”02,198300,0,29745,30100,3876,520,35024,0,0,0,0,0,297565,558488,322507,4451775
1329,”01,179300,0,26895,28000,15327,0,8210,0,0,0,0,0,257732,502851,290363,3885998
1330,”02,198300,0,29745,0,19733,0,12712,0,0,0,0,0,260490,558488,322507,4006875
1331,”02,198300,0,29745,0,10315,0,13150,0,0,0,0,0,251510,558488,322507,3899115
1332,”02,198300,0,29745,0,16814,0,7704,0,0,0,0,0,252563,558488,322507,3911751
1333,”02,198300,0,29745,0,2000,0,22232,0,0,0,0,0,252277,558488,322507,3908319
1334,”02,198300,0,29745,0,4200,5100,7628,9810,4356,0,0,0,259139,558488,322507,3990663
1335,”02,198300,0,29745,28000,4200,2100,9444,23544,4356,0,0,0,299689,558488,322507,4477263
1336,”01,168900,0,25335,0,10000,600,21351,6684,3399,0,0,0,236269,470579,271745,3577552
1337,”01,182600,0,27390,28000,4200,11400,8699,5418,3350,0,0,0,271057,515455,297650,4065789
1338,”02,198300,0,29745,0,4200,5700,5448,21582,2178,0,0,0,267153,558488,322507,4086831
1339,”07,459200,21800,85920,9800,4200,0,0,0,0,91800,0,0,672720,1589464,882889,10544993
1340,”04,359800,0,53970,0,7776,0,72512,0,0,0,0,0,494058,1114079,644064,7686839
1341,”03,252000,0,37800,0,18861,0,0,0,0,0,0,0,308661,405837,195673,4305442
1342,”03,252000,0,37800,0,10000,0,11725,19944,0,0,0,0,331469,405837,195673,4579138
1343,”03,252000,0,37800,0,12900,0,0,19944,0,0,0,0,322644,405837,195673,4473238
1344,”03,252000,0,37800,0,4200,0,0,0,0,0,0,0,294000,405837,163070,4096907
1345,”03,252000,0,37800,0,12900,0,7476,0,0,0,0,0,310176,405837,195673,4323622
1348,”03,252000,0,37800,0,18700,0,21509,19944,0,0,0,0,349953,405837,195673,4800946
1349,”03,252000,0,37800,0,10040,0,9972,0,0,0,0,0,309812,405837,195673,4319254
1351,”03,252000,0,37800,0,15800,0,24184,19944,0,0,0,0,349728,405837,195673,4798246
1352,”03,252000,0,37800,0,22464,0,0,19944,0,0,0,0,332208,405837,195673,4588006
1353,”03,252000,0,37800,0,2000,0,0,0,0,0,0,0,291800,405837,195673,4103110
1355,”03,252000,0,37800,0,4200,0,17542,19944,0,0,0,0,331486,405837,195673,4579342
1356,”03,252000,0,37800,0,0,0,57700,0,0,0,0,0,347500,405837,195673,4771510
1357,”03,252000,0,37800,0,2000,0,16708,19944,0,0,0,0,328452,405837,195673,4542934
1358,”03,252000,0,37800,0,2000,0,0,0,0,0,0,0,291800,405837,195673,4103110
1360,”03,252000,0,37800,0,2000,0,4616,0,0,0,0,0,296416,405837,195673,4158502
1362,”03,252000,0,37800,0,17499,0,6924,0,0,0,0,0,314223,405837,195673,4372186
1363,”03,252000,0,37800,0,14346,500,0,0,0,0,0,0,304646,405837,195673,4257262
1364,”01,192200,0,28830,30100,3876,0,72587,0,0,0,0,0,327593,546375,315477,4792968
1365,”01,192200,0,28830,0,10040,0,154346,0,0,0,0,0,385416,546375,315477,5486844
1366,”02,229400,0,34410,0,21847,0,0,0,0,0,0,0,285657,643344,371689,4442917
1367,”02,251100,0,37665,0,13916,0,4600,0,0,0,0,0,307281,698829,404051,4790252
1368,”02,216300,0,32445,30100,8853,0,54446,4280,0,0,0,0,346424,607143,350719,5114950
1370,”02,242300,0,36345,0,22767,0,9406,0,0,0,0,0,310818,683761,394865,4808442
1371,”02,234600,0,35190,0,10040,0,57251,0,0,0,0,0,337081,587287,357111,4989370
1372,”01,208800,0,31320,30100,0,0,89757,0,0,0,0,0,359977,542227,329713,5191664
1373,”01,190700,0,28605,0,13362,0,46733,0,0,0,0,0,279400,491113,298638,4142551
1374,”01,189200,0,28380,0,0,0,64121,0,0,0,0,0,281701,366406,257408,4004226
1375,”01,189200,0,28380,0,3103,0,70571,0,0,0,0,0,291254,366406,257408,4118862
1376,”01,189200,0,28380,0,12512,3780,206732,0,0,0,0,0,440604,366406,257408,5911062
1377,”01,189200,0,28380,0,10040,0,35772,0,0,0,0,0,263392,366406,257408,3784518
1378,”01,189200,0,28380,0,10040,0,7210,0,0,0,0,0,234830,366406,257408,3441774
1379,”01,189200,0,28380,0,3876,0,58922,0,0,0,0,0,280378,366406,257408,3988350
1380,”02,250600,37100,43155,15300,2000,0,50771,0,0,0,0,0,398926,560531,341834,5689477
1381,”01,189200,0,28380,0,3876,160,3744,0,0,0,0,0,225360,366406,257408,3328134
1382,”01,189200,0,28380,0,10040,0,38617,0,0,0,0,0,266237,366406,257408,3818658
1383,”02,250600,0,37590,0,0,0,5144,0,0,0,0,0,293334,484445,340098,4344551
1384,”02,222200,0,33330,0,10040,3780,45259,0,0,0,0,0,314609,416772,292670,4484750
1385,”01,189200,0,28380,30100,2000,160,5616,0,0,0,0,0,255456,366406,257408,3689286
1386,”02,222200,0,33330,28000,5701,0,171429,0,0,0,0,0,460660,416772,292670,6237362
1387,”01,189200,0,28380,28000,4666,0,75492,0,0,0,0,0,325738,366406,257408,4532670
1388,”02,222200,0,33330,28000,11116,0,69679,0,0,0,0,0,364325,416772,292670,5081342
1389,”02,250600,29600,42030,15300,2000,0,78311,0,0,0,0,0,417841,543433,340098,5897623
1390,”01,189200,0,28380,28000,8013,0,3880,0,0,0,0,0,257473,366406,257408,3713490
1391,”01,189200,0,28380,0,4200,0,79931,0,0,0,0,0,301711,366406,257408,4244346
1392,”02,222200,0,33330,9800,17991,0,0,0,0,0,0,0,283321,416772,292670,4109294
1393,”02,213900,0,32085,30100,0,0,112533,0,0,0,0,0,388618,404746,284260,5352422
1394,”01,189200,0,28380,30100,3876,0,138723,7488,0,0,0,0,397767,366406,257408,5397018
1395,”02,222200,0,33330,28000,5701,0,0,0,0,0,0,0,289231,422535,292670,4185977
1398,”01,154800,0,23220,0,9751,0,0,0,0,0,0,0,187771,298886,209909,2762047
1399,”01,189200,0,28380,30100,0,0,16499,0,0,0,0,0,264179,366406,257408,3793962
1400,”01,189200,0,28380,0,11116,0,87972,0,0,0,0,0,316668,366406,257408,4423830
1401,”01,189200,0,28380,30100,3876,0,92548,3744,0,0,0,0,347848,366406,257408,4797990
1402,”01,189200,0,28380,28000,5170,0,42009,0,0,0,0,0,292759,366406,257408,4136922
1403,”01,189200,0,28380,0,17156,0,26412,0,0,0,0,0,261148,366406,257408,3757590
1404,”02,228700,0,34305,0,4200,0,2095,0,0,0,0,0,269300,427570,300282,3959452
1405,”01,189200,0,28380,0,10934,1050,5199,0,2082,0,0,0,236845,366406,257408,3465954
1406,”02,239600,0,35940,15300,9908,0,10975,0,0,0,0,0,311723,456622,320631,4517929
1408,”01,174200,0,26130,0,14566,0,13152,0,0,0,0,0,228048,330040,231701,3298317
1409,”01,160700,0,24105,0,4200,4200,5888,4770,1470,0,0,0,205333,310393,217907,2992296
1410,”01,189200,0,28380,0,10000,1400,8665,20592,4511,0,0,0,262748,366406,257408,3776790
1411,”01,175900,0,26385,0,2000,10500,13854,0,4508,0,0,0,233147,335726,235901,3369391
1412,”01,189200,0,28380,0,10000,8300,17332,0,5552,0,0,0,258764,366406,257408,3728982
1413,”01,189200,0,28380,0,10000,3500,7279,20592,2776,0,0,0,261727,366406,257408,3764538
1414,”01,189200,0,28380,0,16848,2550,5199,0,4858,0,0,0,247035,366406,257408,3588234
1415,”01,175900,0,26385,0,10000,10800,17720,19140,5796,0,0,0,265741,335726,235901,3760519
1416,”01,175900,0,26385,0,4200,150,4833,6960,4186,0,0,0,222614,335726,235901,3242995
1417,”01,160700,0,24105,0,10000,900,4416,0,3234,0,0,0,203355,310393,217907,2968560
1421,”03,252000,0,37800,0,4200,1000,14958,19944,0,0,0,0,329902,405837,195673,4560334
1422,”03,252000,0,37800,0,10000,0,0,14958,0,0,0,0,314758,405837,195673,4378606
1425,”03,252000,0,37800,0,4200,880,0,0,0,0,0,0,294880,405837,195673,4140070
1426,”03,252000,0,37800,0,15277,0,0,0,0,0,0,0,305077,405837,195673,4262434
1428,”03,252000,0,37800,0,2000,0,2584,19944,0,0,0,0,314328,284039,160874,4216849
1429,”01,214800,0,32220,0,20300,0,0,0,0,0,0,0,267320,418918,294241,3920999
1430,”01,212200,0,31830,0,2000,0,0,0,0,0,0,0,246030,413677,290530,3656567
1431,”06,432800,12800,79170,15300,3876,0,0,0,0,82200,0,0,626146,1450314,817469,9781535
1432,”04,395800,28100,63585,0,3103,0,18125,0,0,0,0,0,508713,1323454,725379,8153389
1433,”04,379000,26800,60870,9800,13441,0,62496,0,0,0,0,0,552407,1264357,685167,8578408
1434,”04,395800,26800,63390,0,10040,0,18125,0,0,0,0,0,514155,1354329,736370,8260559
1435,”06,426308,14000,78191,15300,3876,0,0,0,0,80967,0,0,618642,1494557,818719,9736980
1437,”03,287900,23100,46650,15300,3876,0,7911,0,0,0,0,0,384737,0,0,4616844
1438,”01,241700,0,36255,0,10040,0,15498,0,0,0,0,0,303493,572644,369687,4584247
1439,”01,224500,0,33675,0,2000,0,6168,0,0,0,0,0,266343,106165,127398,3429679
1440,”01,238900,0,35835,9800,4135,0,10940,0,0,0,0,0,299610,112996,135595,3843911
1441,”01,220000,29600,37440,30100,10329,1440,20633,0,0,0,0,0,349542,117929,124665,4437098
1442,”01,230800,0,34620,0,11256,0,27990,0,0,0,0,0,304666,109106,130927,3896025
1443,”01,212100,21800,35085,0,0,0,0,0,0,0,0,0,268985,110434,120111,3458365
1444,”01,233700,0,35055,15300,0,0,29974,16184,0,0,0,0,330213,110529,132635,4205720
1445,”01,202600,14000,32490,0,0,0,15883,0,0,0,0,0,264973,102132,114590,3396398
1446,”01,212100,0,31815,30100,8693,0,108106,0,0,0,0,0,390814,100093,120111,4909972
1447,”01,207700,0,31155,30100,3876,0,76473,16440,0,0,0,0,365744,97911,117493,4604332
1448,”01,196100,0,29415,0,15664,0,12572,0,0,0,0,0,253751,92408,92408,3229828
1449,”01,184400,0,27660,0,13359,0,0,0,0,0,0,0,225419,0,0,2705028
1450,”01,184400,0,27660,30100,3876,0,0,0,0,0,0,0,246036,0,0,2952432
1451,”01,184400,0,27660,0,14280,3780,23646,0,0,0,0,0,253766,0,0,3045192
1452,”01,184400,0,27660,0,12541,0,43914,0,0,0,0,0,268515,0,0,3222180
1453,”01,184400,0,27660,0,13441,2700,151275,0,0,0,0,0,379476,0,0,4553712
1454,”01,184400,0,27660,0,10040,0,47832,0,0,0,0,0,269932,0,0,3239184
1455,”01,184400,0,27660,0,0,0,1689,0,0,0,0,0,213749,0,0,2564988
1456,”01,190700,0,28605,0,33797,2700,26205,0,0,0,0,0,282007,0,0,3384084
1457,”01,201300,0,30195,30100,0,0,40635,7964,0,0,0,0,310194,0,0,3722328
1458,”01,184400,0,27660,30100,3103,160,0,0,0,0,0,0,245423,0,0,2945076
1459,”01,184400,0,27660,0,3876,0,0,0,0,0,0,0,215936,0,0,2591232
1460,”01,184400,0,27660,0,13362,0,3378,0,0,0,0,0,228800,0,0,2745600
1461,”01,201300,14000,32295,28000,13916,0,14752,0,0,0,0,0,304263,0,0,3651156
1462,”01,184400,0,27660,0,5270,0,21957,0,0,0,0,0,239287,0,0,2871444
1463,”01,206400,0,30960,0,3876,0,0,0,0,0,0,0,241236,0,0,2894832
1464,”01,230000,15600,36840,0,5170,960,0,0,0,0,0,0,288570,0,0,3462840
1465,”01,150500,0,22575,0,13183,0,6895,0,0,0,0,0,193153,0,0,2317836
1466,”01,150500,0,22575,0,16321,0,23443,0,0,0,0,0,212839,0,0,2554068
1467,”01,201300,0,30195,0,13362,0,9220,0,0,0,0,0,254077,0,0,3048924
1468,”01,215300,0,32295,28000,14664,0,17748,0,0,0,0,0,308007,0,0,3696084
1469,”01,206400,0,30960,30100,0,0,0,0,0,0,0,0,267460,0,0,3209520
1470,”01,184400,0,27660,30100,3876,0,0,0,0,0,0,0,246036,0,0,2952432
1471,”01,238900,14000,37935,28000,3876,0,0,0,0,0,0,0,322711,0,0,3872532
1472,”01,236000,29600,39840,0,19801,0,0,0,0,0,0,0,325241,0,0,3902892
1473,”01,184400,0,27660,0,20169,0,0,0,0,0,0,0,232229,0,0,2786748
1474,”01,238200,15600,38070,0,12986,0,0,0,0,0,0,0,304856,0,0,3658272
1475,”01,166300,0,24945,0,10483,0,6092,0,0,0,0,0,207820,0,0,2493840
1476,”01,184400,0,27660,0,17656,0,10134,0,0,0,0,0,239850,0,0,2878200
1477,”01,166300,0,24945,0,8226,0,4569,0,0,0,0,0,204040,0,0,2448480
1478,”01,211000,0,31650,28000,4666,130,34794,0,0,0,0,0,310240,0,0,3722880
1479,”01,215300,0,32295,28000,5170,0,0,0,0,0,0,0,280765,0,0,3369180
1480,”01,219000,0,32850,0,12714,0,24072,0,0,0,0,0,288636,0,0,3463632
1481,”01,184400,0,27660,28000,4405,0,0,0,0,0,0,0,244465,0,0,2933580
1482,”01,168900,0,25335,30100,0,0,0,0,0,0,0,0,224335,0,0,2692020
1483,”01,156400,0,23460,0,13834,0,0,0,0,0,0,0,193694,0,0,2324328
1484,”01,168900,0,25335,0,12512,0,0,0,0,0,0,0,206747,0,0,2480964
1485,”01,184400,0,27660,28000,8113,0,0,0,0,0,0,0,248173,0,0,2978076
1486,”03,252900,0,37935,0,10315,0,4632,0,0,0,0,0,305782,0,0,3669384
1487,”03,252900,0,37935,0,4200,0,22146,0,0,0,0,0,317181,0,0,3806172
1488,”03,252900,0,37935,0,13916,0,97272,0,0,0,0,0,402023,0,0,4824276
1489,”03,252900,0,37935,0,0,0,0,0,0,0,0,0,290835,0,0,3490020
1490,”03,252900,0,37935,0,0,0,9264,0,0,0,0,0,300099,0,0,3601188
1491,”03,252900,0,37935,0,10000,0,10008,0,0,0,0,0,310843,0,0,3730116
1492,”03,248000,0,37200,0,7100,0,14718,19624,0,0,0,0,326642,0,0,3919704
1493,”03,248000,0,37200,0,7100,0,14718,19624,0,0,0,0,326642,0,0,3919704
1494,”03,248000,0,37200,0,7100,3130,30532,0,0,0,0,0,325962,0,0,3911544
1495,”03,248000,0,37200,0,7100,0,0,19624,0,0,0,0,311924,0,0,3743088
1496,”03,248000,0,37200,0,4200,110,14176,19624,0,0,0,0,323310,0,0,3879720
1497,”03,248000,0,37200,0,12900,0,4544,19624,0,0,0,0,322268,0,0,3867216
1498,”03,252900,0,37935,0,8226,0,0,0,0,0,0,0,299061,0,0,3588732
1499,”03,248000,0,37200,0,0,0,0,0,0,0,0,0,285200,0,0,3422400
1500,”03,248000,0,37200,0,7100,0,0,0,0,0,0,0,292300,0,0,3507600
1501,”03,248000,0,37200,0,4200,0,0,0,0,0,0,0,289400,0,0,3472800
1502,”01,184400,0,27660,0,8838,0,40536,0,0,0,0,0,261434,0,0,3137208
1503,”01,184400,0,27660,0,3103,0,1689,0,0,0,0,0,216852,0,0,2602224
1504,”01,184400,0,27660,0,3103,0,3648,0,0,0,0,0,218811,0,0,2625732
1505,”01,184400,0,27660,0,10040,0,5067,0,0,0,0,0,227167,0,0,2726004
1506,”01,184400,0,27660,30100,6805,0,0,0,0,0,0,0,248965,0,0,2987580
1507,”01,184400,0,27660,0,7731,0,0,0,0,0,0,0,219791,0,0,2637492
1508,”01,184400,0,27660,0,10040,0,16890,0,0,0,0,0,238990,0,0,2867880
1509,”01,184400,0,27660,0,11078,0,13917,0,0,0,0,0,237055,0,0,2844660
1510,”05,411000,14000,63750,15300,10040,0,18825,0,0,0,0,0,532915,0,0,6394980
1511,”04,395800,11200,61050,28000,14280,0,79750,0,0,0,0,0,590080,0,0,7080960
1512,”04,395800,0,59370,0,13776,0,21750,0,0,0,0,0,490696,0,0,5888352
1513,”04,395800,34600,64560,15300,10040,0,18125,0,0,0,0,0,538425,0,0,6461100
1514,”04,361000,37100,59715,15300,0,0,19842,0,0,0,0,0,492957,0,0,5915484
1515,”06,432800,39600,83190,0,9751,0,0,0,0,82200,0,0,647541,0,0,7770492
1516,”03,252900,0,37935,0,0,1300,6948,7506,4630,0,0,0,311219,0,0,3734628
